Using device: mps
Using p0 = 1.0
MultiLayerPINN(
  (layer): LayerNet(
    (net): Sequential(
      (0): Linear(in_features=21, out_features=64, bias=True)
      (1): Tanh()
      (2): Linear(in_features=64, out_features=64, bias=True)
      (3): Tanh()
      (4): Linear(in_features=64, out_features=64, bias=True)
      (5): Tanh()
      (6): Linear(in_features=64, out_features=64, bias=True)
      (7): Tanh()
      (8): Linear(in_features=64, out_features=3, bias=True)
    )
  )
)
Warm-start loaded from /Users/hanbosong/GitHub/Basic-PiNN-Model-For-Three-Layered-Collision/three-layer-workflow/pinn_model.pth
Loading FEM solution for comparison...
FEM solution not found. Training without FEM comparison.
Loading hybrid supervision data (N=36000, E=[1.0, 10.0])...
  Loaded cached FEM supervision: /Users/hanbosong/GitHub/Basic-PiNN-Model-For-Three-Layered-Collision/three-layer-workflow/supervision_cache/fem_supervision_34741efd821c827a.pt (36000 points)
Attached 36000 supervision points to training data.
Starting SOAP Pretraining...
SOAP Pretraining Complete. Total Time: 0.00s
Starting L-BFGS Fine-Tuning...
Running 50 L-BFGS outer steps.
Using fixed collocation set during L-BFGS for stability.
L-BFGS Step 21: Total Loss: 1.423128e+01 | PDE: 4.092118e-02 | BC_sides: 9.030087e-05 | Free_top: 1.396293e-02 | Free_bot: 1.595672e-02 | Load: 1.902176e-02 | Energy: -4.158832e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.225581e-03 | ImpactInv: 0.000000e+00 | Time: 0.5265s
L-BFGS Step 22: Total Loss: 1.388107e+01 | PDE: 4.489938e-02 | BC_sides: 8.344604e-05 | Free_top: 1.447911e-02 | Free_bot: 1.492597e-02 | Load: 2.001238e-02 | Energy: -4.176070e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.270323e-03 | ImpactInv: 0.000000e+00 | Time: 0.5293s
L-BFGS Step 23: Total Loss: 1.337223e+01 | PDE: 8.933757e-02 | BC_sides: 7.233214e-05 | Free_top: 1.557908e-02 | Free_bot: 1.425438e-02 | Load: 2.373030e-02 | Energy: -4.211395e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.501623e-03 | ImpactInv: 0.000000e+00 | Time: 0.5258s
L-BFGS Step 24: Total Loss: 1.305888e+01 | PDE: 6.032576e-02 | BC_sides: 6.952194e-05 | Free_top: 1.521485e-02 | Free_bot: 1.370749e-02 | Load: 2.300878e-02 | Energy: -4.233574e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.418204e-03 | ImpactInv: 0.000000e+00 | Time: 0.5409s
L-BFGS Step 25: Total Loss: 1.256072e+01 | PDE: 5.431118e-02 | BC_sides: 6.505364e-05 | Free_top: 1.495918e-02 | Free_bot: 1.343309e-02 | Load: 2.272541e-02 | Energy: -4.281738e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.393568e-03 | ImpactInv: 0.000000e+00 | Time: 0.5278s
L-BFGS Step 26: Total Loss: 1.228738e+01 | PDE: 5.365302e-02 | BC_sides: 6.029064e-05 | Free_top: 1.483890e-02 | Free_bot: 1.322587e-02 | Load: 2.270816e-02 | Energy: -4.300273e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.356756e-03 | ImpactInv: 0.000000e+00 | Time: 0.5287s
L-BFGS Step 27: Total Loss: 1.198265e+01 | PDE: 5.955740e-02 | BC_sides: 5.069825e-05 | Free_top: 1.511309e-02 | Free_bot: 1.293873e-02 | Load: 2.326670e-02 | Energy: -4.309837e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.354009e-03 | ImpactInv: 0.000000e+00 | Time: 0.5298s
L-BFGS Step 28: Total Loss: 1.115817e+01 | PDE: 9.210869e-02 | BC_sides: 3.899671e-05 | Free_top: 1.739999e-02 | Free_bot: 1.437445e-02 | Load: 2.567249e-02 | Energy: -4.138699e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.521722e-03 | ImpactInv: 0.000000e+00 | Time: 0.5313s
L-BFGS Step 29: Total Loss: 1.040282e+01 | PDE: 6.890640e-02 | BC_sides: 3.988628e-05 | Free_top: 1.901847e-02 | Free_bot: 1.510148e-02 | Load: 2.783057e-02 | Energy: -4.122511e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.502487e-03 | ImpactInv: 0.000000e+00 | Time: 0.5335s
L-BFGS Step 30: Total Loss: 9.775462e+00 | PDE: 5.777369e-02 | BC_sides: 4.249129e-05 | Free_top: 1.835280e-02 | Free_bot: 1.475045e-02 | Load: 2.800001e-02 | Energy: -4.079110e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.472688e-03 | ImpactInv: 0.000000e+00 | Time: 0.5420s
L-BFGS Step 31: Total Loss: 9.501787e+00 | PDE: 5.499572e-02 | BC_sides: 4.314056e-05 | Free_top: 1.853034e-02 | Free_bot: 1.477789e-02 | Load: 2.968213e-02 | Energy: -4.091089e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.529180e-03 | ImpactInv: 0.000000e+00 | Time: 0.5325s
L-BFGS Step 32: Total Loss: 9.195152e+00 | PDE: 5.214860e-02 | BC_sides: 4.051435e-05 | Free_top: 1.905393e-02 | Free_bot: 1.517142e-02 | Load: 3.025724e-02 | Energy: -4.039812e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.558685e-03 | ImpactInv: 0.000000e+00 | Time: 0.5307s
L-BFGS Step 33: Total Loss: 8.752367e+00 | PDE: 5.413736e-02 | BC_sides: 3.700334e-05 | Free_top: 2.004571e-02 | Free_bot: 1.581278e-02 | Load: 3.020645e-02 | Energy: -4.018646e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.822769e-03 | ImpactInv: 0.000000e+00 | Time: 0.5334s
L-BFGS Step 34: Total Loss: 8.376091e+00 | PDE: 5.425958e-02 | BC_sides: 3.473652e-05 | Free_top: 2.053452e-02 | Free_bot: 1.614684e-02 | Load: 2.981870e-02 | Energy: -4.023039e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.769535e-03 | ImpactInv: 0.000000e+00 | Time: 0.5332s
L-BFGS Step 35: Total Loss: 8.144887e+00 | PDE: 5.343775e-02 | BC_sides: 3.576402e-05 | Free_top: 2.071917e-02 | Free_bot: 1.649805e-02 | Load: 2.841431e-02 | Energy: -4.042560e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.643793e-03 | ImpactInv: 0.000000e+00 | Time: 0.5314s
L-BFGS Step 36: Total Loss: 7.992140e+00 | PDE: 5.447122e-02 | BC_sides: 3.804877e-05 | Free_top: 2.128333e-02 | Free_bot: 1.678892e-02 | Load: 2.801678e-02 | Energy: -4.076360e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.560004e-03 | ImpactInv: 0.000000e+00 | Time: 0.5396s
L-BFGS Step 37: Total Loss: 7.722865e+00 | PDE: 5.475882e-02 | BC_sides: 4.303892e-05 | Free_top: 2.137971e-02 | Free_bot: 1.663180e-02 | Load: 2.752496e-02 | Energy: -4.111165e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.468463e-03 | ImpactInv: 0.000000e+00 | Time: 0.5337s
L-BFGS Step 38: Total Loss: 7.339481e+00 | PDE: 5.260631e-02 | BC_sides: 4.398328e-05 | Free_top: 2.144695e-02 | Free_bot: 1.597158e-02 | Load: 2.831370e-02 | Energy: -4.128597e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.497502e-03 | ImpactInv: 0.000000e+00 | Time: 0.5333s
L-BFGS Step 39: Total Loss: 6.982296e+00 | PDE: 4.295701e-02 | BC_sides: 4.852315e-05 | Free_top: 2.062092e-02 | Free_bot: 1.476147e-02 | Load: 3.021361e-02 | Energy: -4.167972e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.625423e-03 | ImpactInv: 0.000000e+00 | Time: 0.5342s
L-BFGS Step 40: Total Loss: 6.693393e+00 | PDE: 4.093647e-02 | BC_sides: 4.669510e-05 | Free_top: 2.035904e-02 | Free_bot: 1.399004e-02 | Load: 3.034519e-02 | Energy: -4.152144e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.537031e-03 | ImpactInv: 0.000000e+00 | Time: 0.5349s
L-BFGS Step 41: Total Loss: 6.533868e+00 | PDE: 4.105892e-02 | BC_sides: 4.345792e-05 | Free_top: 2.042327e-02 | Free_bot: 1.350855e-02 | Load: 3.083626e-02 | Energy: -4.140395e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.539106e-03 | ImpactInv: 0.000000e+00 | Time: 0.5349s
L-BFGS Step 42: Total Loss: 6.397412e+00 | PDE: 4.001198e-02 | BC_sides: 4.443974e-05 | Free_top: 1.992814e-02 | Free_bot: 1.302283e-02 | Load: 2.931377e-02 | Energy: -4.145119e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.457604e-03 | ImpactInv: 0.000000e+00 | Time: 0.5483s
L-BFGS Step 43: Total Loss: 6.140955e+00 | PDE: 4.141045e-02 | BC_sides: 4.104988e-05 | Free_top: 2.004036e-02 | Free_bot: 1.184633e-02 | Load: 2.698662e-02 | Energy: -4.114806e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.472105e-03 | ImpactInv: 0.000000e+00 | Time: 0.5381s
L-BFGS Step 44: Total Loss: 5.831749e+00 | PDE: 4.095625e-02 | BC_sides: 4.689399e-05 | Free_top: 2.022099e-02 | Free_bot: 1.320005e-02 | Load: 2.824257e-02 | Energy: -4.117455e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.422080e-03 | ImpactInv: 0.000000e+00 | Time: 0.5387s
L-BFGS Step 45: Total Loss: 5.678203e+00 | PDE: 3.785610e-02 | BC_sides: 4.560809e-05 | Free_top: 1.946083e-02 | Free_bot: 1.301869e-02 | Load: 2.678621e-02 | Energy: -4.112339e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.358412e-03 | ImpactInv: 0.000000e+00 | Time: 0.6544s
L-BFGS Step 46: Total Loss: 5.574891e+00 | PDE: 3.652935e-02 | BC_sides: 4.302912e-05 | Free_top: 1.874892e-02 | Free_bot: 1.352574e-02 | Load: 2.534592e-02 | Energy: -4.097698e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.322611e-03 | ImpactInv: 0.000000e+00 | Time: 0.6506s
L-BFGS Step 47: Total Loss: 5.449203e+00 | PDE: 3.622857e-02 | BC_sides: 4.138116e-05 | Free_top: 1.820501e-02 | Free_bot: 1.426840e-02 | Load: 2.444828e-02 | Energy: -4.085240e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.277316e-03 | ImpactInv: 0.000000e+00 | Time: 0.6525s
L-BFGS Step 48: Total Loss: 5.355291e+00 | PDE: 3.658020e-02 | BC_sides: 4.040254e-05 | Free_top: 1.778870e-02 | Free_bot: 1.574849e-02 | Load: 2.385726e-02 | Energy: -4.080140e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.219557e-03 | ImpactInv: 0.000000e+00 | Time: 0.5367s
L-BFGS Step 49: Total Loss: 5.160215e+00 | PDE: 3.626598e-02 | BC_sides: 3.887460e-05 | Free_top: 1.749167e-02 | Free_bot: 1.721545e-02 | Load: 2.374831e-02 | Energy: -4.059039e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.187684e-03 | ImpactInv: 0.000000e+00 | Time: 0.5459s
Model saved to /Users/hanbosong/GitHub/Basic-PiNN-Model-For-Three-Layered-Collision/three-layer-workflow/pinn_model.pth
